Category,ProcessedText,SpeakerDialect
اطفال,لا حول ولا قوة الا بالله العلي العظيم,Najdi
اطفال,ولهذا عاد حقك اليك و وتعيش وتاخد غيرها,Khaliji
اطفال,اعيل خلاص يا فاطمة خلاص قلنا خلاص انا اروح للعمدة ان شاء الله بكرا مثل ما قلت لك واتفاهم معاه وان شاء الله يحل الموضوع كله انتي روحي سوي عشا ريحيني وريحي حالك,Najdi
اطفال,ابوكم زكي حطاب اعترف انه بابا فرحان وهو اللي حرضكم على نشر الفتنة في الجزيرة ايش قولكم,Khaliji
اطفال,طيب طيب شكرا مع السلامة,Hijazi
اطفال,فكرة نسيت اقولك ان السمكة الذهبية كانت جايبة,Hijazi
اطفال,انتوني لل انطوني ليفينهوك,Najdi
اطفال,عفوا طيب,Najdi
اطفال,انا فطين العبقري فطين,Khaliji
اطفال,سامحني يا بوي ارجوك تسامحني يا بوي,Khaliji
اطفال,انا اقول لك يا ولدي يا فرحان ايش رح نسوي نروح دحين جدة,Khaliji
اطفال,انا يا جيهان فكرت في الكلام اللي قلتيلي اياه,Khaliji
اطفال,وردك يا زارع الورد فتح ومال ع العود تيري ريري رن لك ربيع الورد الجمال موعود تن تن تن تن ورد,Khaliji
اطفال,قصر صوتك ذبحتني ترى في اخر الفريج سمعوا ما يسمع الكلام انا ما قلت لك بطل اكل بالمرة انا قاعد اقول لك بطل اكل بالطريقة هذي يا درويش,Khaliji
اطفال,اا قولي يا بابا فرحان,Hijazi
اطفال,انا زكي حطاب,Khaliji
اطفال,رد و كاتب يا رب يا كاتب يا رب يا ساتر يا رب يا ساتر يارب بسرعة بسرعة يا دكتور انت ما سمعتش اللي قالوا بسرعه معايا دور معايا كبير مخرج من هنا احتمال كبير اقوم انا موجودة هنا دور معاي حتى ما في وقت الدكتور دورته تعرفي انا عندي,Hijazi
اطفال,شكرا,Hijazi
اطفال,الحمد الله,Khaliji
اطفال,اهلا وسهلا اهلا وسهلا يا هلا يا هلا يا هلا يا هلا يا هلا البوي البوي البوي اهلا وسهلا اهلا وسهلا الله الله ايش هذا في سيارات طاحت تعال تعال يا هلا الله جاهزين جاهزين يا مرحبا يا مرحبا هاهاها,Najdi
اطفال,هاهاها هاهاها اسمك صالح هاهاها,Najdi
اطفال,طبعا لا,Hijazi
اطفال,علشان ياسموره يبرد,Hijazi
اطفال,مال قلبك يا ام الخير,Hijazi
اطفال,كل اللي مطلوب من هنا ذحين الاسلوب,Hijazi
اطفال,يعني انا اللي سويت في نفسي كدا ها انا اللي سويت في نفسي اسمع يا مدير انت لو ما فصلت هذا هو وزمليه ترى صدقني انا اروح اشتكي دحين للشرطة وحقفل لك المطعم هذا,Khaliji
اطفال,احنا لازم نروح نشوف سندريلا هذي ولازم كمان نكمل الرحلة ايوه,Hijazi
اطفال,راح يفهموا,Hijazi
اطفال,اللي كلمتك,Najdi
اطفال,يا جماعة انا اول مرة في حياتي اشوف كلب اثنين في واحد,Hijazi
اطفال,كان لازم اسوي كذا من زمان كان لازم اسوي كذا من زمان,Najdi
اطفال,قولي يا بابا وقول عالخير,Hijazi
اطفال,مستحيل انا لا يمكن استسلم ها ليه يا استاذ ما تشغل دماغك وذكائك وتخلصهم,Khaliji
اطفال,زعلان على الفلوس,Khaliji
اطفال,شوف يا بابا فرحان انا مستعد اسوي,Khaliji
اطفال,امرك يا فتنة,Khaliji
اطفال,تحلي شفرة الخريطة هذي وتجيبلي كنز الكنوز,Khaliji
اطفال,كانت متزوجة ولكن زوجها مات من سنتين,Hijazi
اطفال,تحدي اسمه تحدي اللغز البصري,Najdi
اطفال,هاهاها لا لا تبكي,Najdi
اطفال,قطه في البير,Hijazi
اطفال,عامر اتهم عامل التوصيل فانه هو اللي اكل من الطعام المطلوب وزادت حدة العصبية عنده وطالب من محمد يطلع من الغرفة,Najdi
اطفال,لا لا لا انا جاي عشان موضوع ثاني,Khaliji
اطفال,شكله يخافوا منه انت مغطيه خايف من انه تجي له عدوى صح,Najdi
اطفال,مستحيل,Najdi
اطفال,اخر مغامرة,Khaliji
اطفال,نقول يا حبيبي قول انا لا يوفقك انت كمان مو اخبار مخلي خلي معبريان وخفت غير براس وارجع يا نور,Khaliji
اطفال,خلي مستفز ومساعد ومستغل يدخل,Khaliji
اطفال,شو اخبارك انا طيب ايش مسويايش اسمك,Najdi
اطفال,صح,Najdi
اطفال,لقيت ملفين,Hijazi
اطفال,اه,Khaliji
اطفال,يعني ايه مراقبين ومراقبين من مين,Hijazi
اطفال,ولكن فجاة ما ندري وايش اللي صار وبدت المذاكرة بس ما قدرت تقاوم وراحت للالعاب من جديد ورجعت من جديد للكتاب,Najdi
اطفال,اصحح لك معلوماتك واعطيك الدرجة,Najdi
اطفال,غريبة انه مستنير يرفض يبيع,Hijazi
اطفال,و ولا يطير من يدي,Najdi
اطفال,وعلى منفعتنا اذا لازم لمن يقولوا لازم نرجع لازم نرجع على الاقل انه,Najdi
اطفال,قاموس,Najdi
اطفال,اسمه هذا ابو شنب كده اه,Hijazi
اطفال,يا خسارة كان ممكن نساعدكم ونعلمكم علشان حياتكم بتصير احسن,Hijazi
اطفال,ساصدقكم القول,Khaliji
اطفال,اتفضل,Khaliji
اطفال,لا لا لا لا يا عمه خلي عواد هنية نسلم عليكم,Najdi
اطفال,الحمد لله بسم الله ما شاء الله عليك سالتك اسئلة كثير ماشي بس عندي باقي سؤال واحد و السؤال هذا,Najdi
اطفال,في العصر الطباشيري وارجله ريش,Najdi
اطفال,انا انا كل شيء عن السفر,Najdi
اطفال,عشان نوصل الخريطة وبعد كده نرجع جلدة الكتاب زي ما كانت,Hijazi
اطفال,حمرة ولا بي,Hijazi
اطفال,انت فطين,Khaliji
اطفال,يا ترى يا بابا فرحان خرجت بنتيجة,Najdi
اطفال,احنا بعد كدة نعرض الموضوع على جدو فرحان طيب,Najdi
اطفال,يا سيدي على العلم يا سيدي,Hijazi
اطفال,اهلا,Hijazi
اطفال,انه معاملتي ليكم عمرها ما رح تتغير,Hijazi
اطفال,تساعديني يا بنت عمي انك تجندي كل المدينة للوصول للكنز,Hijazi
اطفال,سعيد كده من اول مرة بيرد عليا,Najdi
اطفال,عطوني سنكر,Hijazi
اطفال,تتفضلي تحليها مستنيك اهو,Khaliji
اطفال,ايش هو,Khaliji
اطفال,كل شيء يبدو جميل كاناقة وترتيب صالح والين ولكن ايش هي المفاجاة اللي منتظرتهم اول ما يدخلوا وايش هو الاختبار المرتب داخل الغرفة وايش هو الاختبار المربك داخل الغرفة وقبل اي تفصيل شوية دردشة معاهم في انت مين,Najdi
اطفال,سعيد ولدي,Najdi
اطفال,امشر من بغداد بتجارتي,Khaliji
اطفال,اه,Hijazi
اطفال,اوعدك افكر بالموضوع,Najdi
اطفال,غير واضح وانت ازاي اازاي توافقهم على حاجة مثل هذا ازاي شلون,Khaliji
اطفال,عاجبكم كدا خلاص مبسوطين,Najdi
اطفال,ان شاء الله يعني طيار عندي اختين يعني الاخت سنتين والاخوان,Najdi
اطفال,بس المهم يا حلو,Najdi
اطفال,ايوا في اشياء تعلمتها من جد و وفي اشياء من دراستي وفي اشياء ثانية من قراءتي,Hijazi
اطفال,ايه انا ابي اروح اشوف جماعتنا غيرواضح ويا هباش وجماعته وبرجع وبنتكلم ضروري,Najdi
اطفال,كل ده صار ملكك يا شديد,Hijazi
اطفال,وفقد الروح,Hijazi
اطفال,بس يا حضرة العمدة انا ايه,Hijazi
اطفال,اذا كان صوتي حلو ولا لا وتاني مرة انا اقول لكم شكرا لحضوركم,Hijazi
اطفال,ها بابا فرحان ما اتصل ولا قال متى رح يجي,Najdi
اطفال,ايش الكلام الغريب هذا,Khaliji
اطفال,بدولاب,Hijazi
اطفال,شهر,Khaliji
اطفال,في الحقيقة نحنا جايين هنا بخصوص الاعلان اللي نزل في اليوم,Khaliji
اطفال,خلاص خلاص خلوا الاستاذ خالد على راحته من بكرا تبداوا الشغل من بكرا,Khaliji
اطفال,طيب الوحش هذا اي واحد يزعل سيد وان يجي الوحش هذا وينتقم من الشخص ده,Hijazi
اطفال,ليش ايش راح يصير لو,Khaliji
اطفال,ان نحن الان نروح كلنا عند كبير القضاة ونحكيله الحكاية بالتفصيل,Khaliji
اطفال,الو سمير النقيب سعد معاك كيفك انا بخير حبيبي سمير ابغاك في خدمة,Hijazi
اطفال,يلا يلا روح جيبلي بابا فرحان بسرعة يلا امشي,Khaliji
اطفال,ايوا لا,Hijazi
اطفال,ايوة,Khaliji
اطفال,افكار كثيرة في بال عبد الله الحين ولاحظنا انه بردان شوي وهذا دليل على بعض الخوف والتوتر اللي يعيشه الحين صح انه مرة مستغرب,Najdi
اطفال,المهم يا نهاش القصة طالت,Najdi
اطفال,يا مرحبا التحدي الاخير عندك كرتين,Najdi
اطفال,راح تكون قليلة,Hijazi
اطفال,انت تقول لام الخير,Hijazi
اطفال,خلها خلها تهدا شوي,Najdi
اطفال,وان شاء الله كذه وباكر يكون عندك الرد الاكيد يعني مناحي,Hijazi
اطفال,غيرواضح تحدي,Najdi
اطفال,ايوه,Khaliji
اطفال,انت متاكد يا نعمان انك انت رح تكون اخر واحد يجيني في الموضوع هذا,Khaliji
اطفال,الطير يكون مع شهاب,Najdi
اطفال,يا بوي انا بقول كلام علمي مو كلام من عندي يا بويا,Khaliji
اطفال,هذا بيضحك عليك وعلى بخلك,Hijazi
اطفال,كيف يا بابا فرحان,Khaliji
اطفال,اسمع احرصو الطبت الموجودة هنا لا تدعوها تغيب عن اعينكم ولو للحظة واحدة,Khaliji
اطفال,اهلا وسهلا اهلا وسهلا,Hijazi
اطفال,بابا فرحان هو اللي حيساعدنا في حكاية الخريطة ايوة انا كيف تاه عن بالي لانه بابا فرحان اساسا هو اللي كان حيلاقي كنز الكنوز قبلنا و,Khaliji
اطفال,مئة وتسعة ايات,Najdi
اطفال,ايش دا اللي انتو بتسووه يا ولد ها ما تستحوا,Hijazi
اطفال,سمعتي يا سدرا واسيا سمعتي اهلا وسهلا بسدرا وباسيا,Hijazi
اطفال,السلام عليكم,Najdi
اطفال,اذا لا تصرخ ابني ابني بطيت عيني هذا راح تمر,Khaliji
اطفال,زائد خمسه وثلاثين,Najdi
اطفال,ايوه امك وضحة ما تبي تروح لها,Najdi
اطفال,اه غلط ما دامك محتاجه احنا مالنا شغل انت روح دور عليه,Khaliji
اطفال,اتفضل ياسعادة الخبير,Hijazi
اطفال,لا تستعجل راح تعرف كل شي,Najdi
اطفال,مركز على الغاز ليش الالغاز عندك مهمه,Najdi
اطفال,اصبح بعد كده هو اول كبير للجزيرة,Khaliji
اطفال,انا الراجل هذا اللي شريت منه السجاجيد,Najdi
اطفال,في مشكلة صغيرة,Khaliji
اطفال,يا رئيس الشرطة هم هذول بيسرقوا القرية,Khaliji
اطفال,في الحقيقة دكتور احنا رفعنا البصمات على الدولار ورايحين نوصل لنتيجة باسرع وقت ممكن ان شاء الله,Khaliji
اطفال,هي هاذي الخطة حقتك,Hijazi
اطفال,هل حقيقة واضحة الحقيقة واضحة اكيد الحقيقة هي اللي قالها حطاب الجزيرة لانه ما له مصلحة انه يقول كده على بابا فرحان وهذا دليل على انه بابا فرحان هو العمل هذا الشيء,Khaliji
اطفال,ناقص تسعة وعشرين,Najdi
اطفال,تعال قبل ما النخلتين يخلصو يلا,Najdi
اطفال,وانت اصلا يعني انا عارف وانت تقول لي,Najdi
اطفال,هكذا اقول لا قلت للدكتور اشرق وخلي الحاجة دي مكانها شيلها اقول لا يقول شيلها اقول لك,Hijazi
اطفال,يا بابا فرحان يا بابا فرحان لو المنظم كان موجود انا عارف انا عارف انه كان يحل المشاكل لكن الحين فيه انا انا العيب فيا انا يا يابا فرحان,Khaliji
اطفال,لغاية لغاية,Khaliji
اطفال,غريبة ما سلم في البداية بس اذا سولف يعني انطلق في الكلام صار يعني يتمادى اكثر واكثر,Najdi
اطفال,انا عندي طريقة اللي تخلي مستمع ان يقول اللي احنا نبغاه بالضبط,Khaliji
اطفال,يمكن,Najdi
اطفال,ابصر النور عام الف وتسعمئة وتسعة في دمشق سوريا,Najdi
اطفال,اقرا الاعلان اللي مكتوب في الانترنت ده,Hijazi
اطفال,ما ينفع نسوي شي الدنيا ليل زيما انت عارف,Hijazi
اطفال,ما في اسف في تنفيذ,Hijazi
اطفال,اخر عهد الاموي واول عهد العباسي,Najdi
اطفال,انت يا تور اصحى يا وحش,Hijazi
اطفال,دينا صور ينده قرن واحد طويل,Najdi
اطفال,ماني عارف ايش اخرتها معاهم,Khaliji
اطفال,يمين ولا يسار يمين ولايسار يمين هذا اليمين يمينك انت هنا هذا يميني انا اوكي هاهاها,Najdi
اطفال,يعني القرشين اللي كنت حتشتغل بيهم معايا حيتقسموا على واحد واعتقد انه احسن ما ينقسمو على اثنين ولا ايه,Hijazi
اطفال,مو انت اللي قلتي كده لام الخير ولا مو صحيح ها وانت,Najdi
اطفال,لا يا بابا فرحان بصراحة لا تزعل مني كلام بيمبم صح,Khaliji
اطفال,تعلمت الثقة في النفس وانا اثق في قدرتي اكثر,Najdi
اطفال,ها بشر شو سويت,Khaliji
اطفال,طيب الله يخليك,Hijazi
اطفال,انا اقول,Khaliji
اطفال,تصدق,Hijazi
اطفال,يعني اللي بيحصل هذا طبيعي,Hijazi
اطفال,كده احنا متفقين على المبدا خلاص الله يستر عليك يوميا ترسلي قائمة منوعة بالطعام اللي انا ابغى اكل منو,Khaliji
اطفال,اذا كانت البلد محتاجة عالم علىشان يساعتها فهي كمان محتاجة الى مفكر زيك يا بابا فرحان عشان ينقذها انا موافق على الفكرة هذي,Khaliji
اطفال,يعني ايه اكبر منك انت اللي قد جدي جدي,Najdi
اطفال,ما بتزعل مع اصحابك,Hijazi
اطفال,ما,Najdi
اطفال,تعلمتها بالاطفال اكون,Najdi
اطفال,الواحد يعني يعني مو مكفيه جبان كمان كسلان,Najdi
اطفال,و لد فارس عام الفين وتسعة مثل باقي اي طفل طبيعي بعمر الثلاث سنوات لاحظنا انه الف الولد تاخر في النطق كثرة الكلام معانا انه طفلكم مختلف طفلكم في اعاقة طفلكم فيه مشكلة بعمر الثلاث سنوات ونصف اثبتت الفحوصات والتشخيص ان لدى فارس اضطراب طيف توحد عمر الاربع سنوات ونصف فارس بدء ينطق الكلمات بشكل بسيط جدا ومع الوقت اخذ فارس يتطور,Najdi
اطفال,نلحق داحين علي بابا واكيد هو رايح صديقنا عنده وخصوصا انه نحنا اكثر ناس ممكن يساعده ونجنبه ونحميه من المشاكل اللي حيقابلها بعدين,Khaliji
اطفال,لا,Khaliji
اطفال,بصراحة يا بابا فرحان انا والاخ ال ايه نفذنا الخطة,Khaliji
اطفال,بدون اي ذكر عن حقيقة مر,Hijazi
اطفال,اسمع يا عيب انا ابغاك تنتقد كل الكتب الموجودة في المكتبة وترتبها حسب الحروف الابجدية وتعملها فرز بحيث يعني لما اطلب من كتاب تقدر تلاقيه بكل سهولة,Khaliji
اطفال,العصر الطباشيري,Najdi
اطفال,بقول طول عمري بتعامل معاك على اي اساس تشتكيني,Khaliji
اطفال,مرحبا امر,Hijazi
اطفال,فلوس,Khaliji
اطفال,هالحين ميقو عرفنا اسمه هو الطير اللي مات ايوه ميقو ميقو ايوه,Hijazi
اطفال,صحيحة انه ما في شيء مناسب لهم بس بطرق مختلفة كاختلاف شخصياتهم,Hijazi
اطفال,ناقص اربعة,Najdi
اطفال,الله يخليك سيبك من ام الخير هاذي,Hijazi
اطفال,لا ياجدو فرحان بس اه المحفظة حقك ضاعت ماني عارف فين راحت,Hijazi
اطفال,زكي يا حطاب هذا اتهام خطير,Khaliji
اطفال,مستبد شاك في اهليتك,Hijazi
اطفال,المشكلة انه لازم يعملها وانت عارف انت عارف جدو سرحان,Najdi
اطفال,وليش,Hijazi
اطفال,هذا كله لعب,Khaliji
اطفال,طيب انت تنسى انا شهبندر التجار,Hijazi
اطفال,حب الارض شيء جوانا,Khaliji
اطفال,وكنت ناوي احط مستغل مكانك لكن الظاهر انو مستغل كمان,Hijazi
اطفال,وعلى استعداد تام للمخاطرة معاكم حتى من غير ما اعرف ايش المشكلة اللي انت فيها ها,Najdi
اطفال,لو جاك لغز ما تعرف تحله تزعل تعصب,Najdi
اطفال,والكومبيوتر هو اللي راح يحدد مواعيد حفلات الزفاف وعدد الاشخاص المدعوين والتكلفة و المبلغ اللي لازم يندفع,Hijazi
اطفال,شنو,Najdi
اطفال,انا بقول ما اقدر اواجه التكنولوجيا الي عندكم,Khaliji
اطفال,هالسنة قررت اخليك تكون انت المتسابق الوحيد واذا فزت,Hijazi
اطفال,انا في الحقيقة كنت ابغى اسالك عن شيءبس ايه ماني عارف اذا كان هذا من حقي ولا لا,Hijazi
اطفال,,Khaliji
اطفال,والفدية اللي يريدها هباش وش كثر,Najdi
اطفال,اكيد هو هذا البيت,Khaliji
اطفال,استنى استنىاستن,Hijazi
اطفال,انا موافقك ان احنا نوصل رئيس العصابة,Khaliji
اطفال,يا مساعد انا اعرف زين انك اكثر واحد في الدنيا دي عارف ان كلامي انا هو اللي صح,Najdi
اطفال,خلاص يا سالي خلاص انا كده حققت كل شيء حققت المجد العلمي والمجد المادي وراح اكون من عظماء التاريخ,Hijazi
اطفال,صحيح,Hijazi
اطفال,يا سيدي كويس,Najdi
اطفال,سبحان الله وشوفي الايام كيف كنا اشتري اثنين انا وياه,Hijazi
اطفال,وبكده تكون يا حكيم التهمة ثابتة على الاغراض وبالتالي لازم تضع ختمك على الورقة هذه علشان تصدق و نقدر ننفذ العقوبة عليهم هاهاها حسب القانون,Khaliji
اطفال,كيف حالك,Najdi
اطفال,كثير تحبها,Najdi
اطفال,وبعدين مع اللغز ده,Hijazi
اطفال,يا محظوظة انا ما اقصد انا اقصد انه هذي مسالة نصيب ورب العالمين لسه ما راد,Khaliji
اطفال,ليه بس يا مستفيد الحق عليا اني خايفة عليك مو انت جوزي وابو عيالي يعني لو ما خفت عليك خاف على مين,Hijazi
اطفال,ااه لازم نحافظ عليه من اي خطا عن اذنكم يلا يا ولدي يا فرحان تفضل,Khaliji
اطفال,تبي هتروحي من هنا ولا هتروحي من هنا يا ام الخير انتي هتروحي من هنا,Hijazi
اطفال,ما شاء الله تبارك الله بطل,Najdi
اطفال,لا لا لا والله ما في ولا شيء طيب انا طيب كدة شبعان واكل وصاحي و و رشيق انا رشيق,Najdi
اطفال,يا يا يا ولدي اسمع كده استعيذ من الشيطان الرجيم استعيذ,Najdi
اطفال,ايه ايه فين رايح,Khaliji
اطفال,عندك اي مانع او اي اعتراض,Hijazi
اطفال,الحقيقة,Hijazi
اطفال,بابا فرحان كان عايش عندكم هنا في البيت يعني هو مسؤول منكم,Khaliji
اطفال,استنى يا سلامة,Khaliji
اطفال,على شان لا حد يغدر بيا,Hijazi
اطفال,مستمع بيقول انه ما يعرف الاغراض هذول ولا عمره شافهم وكمان بيتهمهم انه هم اللي وضعوا السمل لابوهم مستنير,Khaliji
اطفال,صحيح هالكلام اللي بيقوله علاء الدين,Najdi
اطفال,لكن تخيل,Hijazi
اطفال,ياروعة يا بنتي انت عارفة انه نحنا في بلدنا مالنا اهل ولا اقرباء وبعدين نحنا عشنا هنا حوالي عشرين سنة و بنعتبر اهل هذه القرية هما اهلنا وهما ناسنا,Khaliji
اطفال,طيب يا صفية طيب يا صفية,Najdi
اطفال,سلام عليك ونسر مجهز كل حاجة هناك,Khaliji
اطفال,ايش المطلوب منا الحين عشان ننفذ الخطة هذه,Khaliji
اطفال,عيد كان لا يمكن يشوف اللي بيحصل هذا يا صقر من غير ما يكون له موقف,Hijazi
اطفال,ايوه طال عمرك النتيجة ظهرت و ما في اي اثر لاي نوع من السم,Khaliji
اطفال,وخلي الجماعة يروح,Khaliji
اطفال,انا بقول حكم,Hijazi
اطفال,قول لي يا صديقي انت شذي ما شاء الله عليك تبرق,Hijazi
اطفال,امم شمعها مرة ثانية,Najdi
اطفال,ماني عارف ايش تعني وما هو مهم بالنسبة لي كمان ايش تعني,Hijazi
اطفال,مو معقول,Hijazi
اطفال,طيب اا تتوقع يبقى يعطيك الالف ريال ابقى شاورلي على المريض عشان اقف مكانو المرة الجاية,Najdi
اطفال,وعندما ادرك هؤلاء الاصحاب,Khaliji
اطفال,شوف كذا,Najdi
اطفال,الوحش ساعتها,Hijazi
اطفال,اعتقد احلى من كده ما في ها شوف كيف نظيفة مغسلة,Khaliji
اطفال,شفت انه طفلتي يعني يحب الالعاب تتذكر اني انا قلت لها ذاكري ترجع تذاكر ثم ترجع تلعب ترجع تذاكر يعني تتناقل يعني ما بين مذاكرة وبين كلامي وبين العاب,Najdi
اطفال,ناقص واحد زائد اربعة ناقص اثنين,Najdi
اطفال,ي يعني يعني انتي ام الخير طالع لنا في وقت زي ده عشان بس تقوليلنا انك انتي صرتي تكرهي افلام الكرتون ا,Khaliji
اطفال,انتي عارفة يا سالي انه زوجك عبقري في كل حاجة,Khaliji
اطفال,السلام عليكم ورحمة الله وبركاته,Khaliji
اطفال,لا حول ولا قوة الا بالله العلي العظيم,Khaliji
اطفال,شكلها اللستة طويلة,Najdi
اطفال,اكلي لحوم البقر,Hijazi
اطفال,صح معك حق,Hijazi
اطفال,الو,Khaliji
اطفال,ا طبعا طبعا,Hijazi
اطفال,اووه اقول لك احنا ما ينفع نقعد نتناقش هنا,Najdi
اطفال,شايفين كيف الاخت الصغيرة هي اللي تساعد وترشد اختها وتهتم فيها وهذا السلوك مرة منتشر خاصة بين الاطفال,Najdi
اطفال,كنت ابغاك في مسالة علمية يا دكتور,Hijazi
اطفال,والا لان عليه ثار من قبيلة الثانية,Najdi
اطفال,غلا العبدان,Najdi
اطفال,و الا بلاش انتو عارفين انا ايش بتمنى,Hijazi
اطفال,يبغى ينام ويرتاح سالم هدي نفسك الا قولي ما فيش اخبار عن المنظمة ورهيبة,Khaliji
اطفال,اتحدى,Najdi
اطفال,يا واد ايش فيه ايش تبغوا داحين خلوني انا مبسوط,Khaliji
اطفال,بين العشرة وبين العشرين,Najdi
اطفال,تلف لهنا مسالة,Najdi
اطفال,يلا يا اهلا وسهلا يا هلا يا هلا وسهلا طيب يلا,Najdi
اطفال,نعم,Hijazi
اطفال,ايش الكلام الغريب هذا,Khaliji
اطفال,الحين دور لاتين في التجربة واللي واضح انها متمسكة بمكانها,Najdi
اطفال,يلا شدوا حيلكم يا ابطال,Hijazi
اطفال,مو على كيفه مو على كيفه الحرس رايحين يخلو غصبن عنه يرضى,Khaliji
اطفال,ايواه هي هذه لعبة الكراتيه,Najdi
اطفال,ضيفي في الفقرة هذي,Najdi
اطفال,انا,Hijazi
اطفال,على فكرة انا كنت معاك,Hijazi
اطفال,انا من كلامي مع الحارس عرفت انه حالة مستمع في تحسن مستمر وهذا معناه انه رايح يقابلنا عن قريب,Khaliji
اطفال,لا بننساه ولا يوم ينسانا,Khaliji
اطفال,ثلاثه وعشرين زائد ثلاثه زائد واحد وثلاثين ناقص سته ناقص خمسين زائد اربعه زائد اربعه وثلاثين ناقص تسعه,Najdi
اطفال,ابغى اعرف قصة فهد ماشي فهد مين هو,Hijazi
اطفال,السم رح يخليهم بنظر الناس شو غير واضح,Khaliji
اطفال,نعم,Hijazi
اطفال,وافرض ما جاء لازم يجي لازم يجي اليوم عشان يقول لك على الخطة,Khaliji
اطفال,حتى بعد تقرير اللجنة الهندسية مع احترامي الشديد,Hijazi
اطفال,لا لحظة لحظة اول مرة اعرف انه بلوتو كويكب كيف اول مرة اول مرة انك انت عبقري صغير وتعرف البرنامج حقنا شو اسمه,Hijazi
اطفال,في الحقيقة يا جماعة بالنسبة للسفر كنت ابغى اقول انه السفر في الوقت الحاضر,Hijazi
اطفال,ودماغ اخوه والحل الوحيد عندي اني انا اسيبكم في هاد الغرفة وما تخرجوا الا لمن الكلام الفارغ هذا يخرج من دماغكم يلا,Khaliji
اطفال,انا ماني فاهمة شيء يقولولي ايش الموضوع,Hijazi
اطفال,بس هذا حقي حتى لو كان قرش واحد,Hijazi
اطفال,طيب,Khaliji
اطفال,انا ما اعرف احد في الدنيا غير شهرزاد,Khaliji
اطفال,يوه يعني لسى بنستنى للصبح,Hijazi
اطفال,ونقول يادكتور فلان,Najdi
اطفال,عشيرة,Khaliji
اطفال,ولا كلمة ترى ان تكلمت,Najdi
اطفال,واحد يخش علينا,Hijazi
اطفال,على القعده هاذي اجيب لك شاي و اجب لك قهوة واجيب لك اثنين يسولفوا معاك علاشان تخسل الفراغ اللي عندك انت ناسي ان انا شرير يا جابر هاه,Hijazi
اطفال,الو ايواه عيد انتو فين ليه ما بترد وبسرعه طيب,Hijazi
اطفال,يا سلام عليك يا بشير يا سلام كان معاهم حق عيد وسعيد لمن اصروا انك تيجي تعيش معانا في البيت هذا يا سلام ايش رايكم يا ولاد بالمناسبة الجميلة هذي دعونا نحتفل,Hijazi
اطفال,مشاري قد المسؤولية وهذا اللي برهنا عليه اليوم بتعامله مع الطفل وجلوسه جنبه وكما ننسى ان المكان اللي هو فيه جديد عليه وما يدري عنه شي وركز بس مع الطفل عشان لا يبكي او ينزعج وهذا التصرف المسؤول يحسب لطفل بعمر مشاري في الكثير من الاولاد بالسن هذا يفضلون يجلسون وحدهم وما يلعبون مع الاطفال عشان بهذا السن,Najdi
اطفال,يلا اضربو ايوه هاها,Najdi
اطفال,ورجع يكلمه ويستنى جواب,Najdi
اطفال,لا يا سامي لا لا ساري ما يسوي كده ساري ما يساوي كده يا سامي وانت عارف ساري وعارف امكانياته حتى لو ساري يبغى يسوي كده مستحيل يقدر يدخل على برمجة البشير ويغيرها,Najdi
اطفال,مهما رح اقول لك يا ابوي ما اقدر اكفر عن غلطتي ابوي ارجوك سامحني,Khaliji
اطفال,المدهش انه كان مغلقا,Khaliji
اطفال,ايوة,Najdi
اطفال,الشخص الجديد الحكاية,Khaliji
اطفال,حتى انا حتى انا حموت من الجوع,Hijazi
اطفال,فونت مجري,Najdi
اطفال,طيب يا فرحان,Hijazi
اطفال,تعرفين كثير عن ال عن العلماء تحبي تتكلمي عنهم تحبي تعرفين منهم ماشي لو استشير واحد,Najdi
اطفال,انا قلق في اه انه يتكلم على الشخص لان الاكل ناقص اللي هو حق الطلبات كنت انا قلق من الناحية ذي انه يزعل ويجي عنده ردة فعل عالية,Najdi
اطفال,يوقف من التاريخ لا,Najdi
اطفال,يلا,Khaliji
اطفال,انه يكون كاتب الشهادة متوفى,Khaliji
اطفال,يلا يلا,Khaliji
اطفال,الله يهديك,Najdi
اطفال,ا هل كان مغلقا ام مفتوحا,Khaliji
اطفال,اه اه اه اه,Hijazi
اطفال,اي واحد من كوكب الشر ما تحتاج انك تتاكد من سوء نواياه,Hijazi
اطفال,حفزك علشان ايش,Najdi
اطفال,ايش تبغاني اسوي يا بوي الديون اللي عليا كثيرة وماني عارف ايش اسوي فيها,Khaliji
اطفال,لازم اعرف ايش الشيء اللي عندهم ويش بيسووا يعني,Khaliji
اطفال,العقل الي انت بتتكلم عنه دا اثبتلك واثبت لكل الناس انك شخص مجنون,Khaliji
اطفال,قومي,Khaliji
اطفال,وعمرك ما رح تفهمه علشان كده راح تضل محلك سر والناس كلها تطور من حواليك وعمرك في حياتك ما حترجع لمكانك القديم,Hijazi
اطفال,اسمع يا عباس الكلمتين وحطهم باذانك انا اكل ماني معطيك وفلوس عشان تشتري اكل هم بعد ماني معطيك خلاص ما تستحي على وجهك استغني عن شغلة الشحادة هذي اللي عايش عليها,Najdi
اطفال,كل طموح,Najdi
اطفال,لا لا لا لا ايه لا تقوله ولا شي خلاص اقولك انت ايش تبغى الحين ها,Khaliji
اطفال,الا لازم امر و اسلم عليه,Najdi
اطفال,الارقام اللي حقولها,Najdi
اطفال,اخوي,Najdi
اطفال,هي شهادة كلها محبة,Najdi
اطفال,بس هذه الارض ما هي ارض زراعية,Hijazi
