Category,ProcessedText,SpeakerDialect
درامي,انا شامه ريحة شياط في القلب يا روحي هاهاها ستي يا ستي مابقاش انا نجوة اذا ما كانش الوادي ابن فهره ده واخد من العقل حته ومن البال حتتين ومن القلب متعدي يا ستي بقوا في المحادثة,Egyptian
درامي,انا خايف عليك,Egyptian
درامي,يمكن,Egyptian
درامي,وبعدين احنا فرحانين بنجاحنا ولا قاعدين نعكر على نفسنا,Egyptian
كوميدي,سيب لي الحاجة والملفات والحسابات دي كلها,Egyptian
كوميدي,دل اللي كان نفسي فية لو تجي صدفة تجمعني بيه فرصة عمر ضيعها ليه مش معقول ويا الحياة هتحلى وانا معاها هو ده اللي بتمناه واللي عيني شيفاه احساس انو احلى واغلى الناس,Egyptian
كوميدي,بالقفر,Egyptian
كوميدي,طعمه غريب,Egyptian
كوميدي,الزبدية,Egyptian
درامي,ده ال اى بى بتاع الجهاز اللي تنقل منه الفيديو للفلاشة دي,Egyptian
اطفال,جدو سرحان وسعيد ماجو ولا اتصلوا كمان,Egyptian
درامي,ده سلطان ايواه سلطان,Egyptian
درامي,انا وصلت للمكان,Egyptian
كوميدي,طب وليه,Egyptian
درامي,الي هحكي لكو عليها بالتفصيل الفترة الجاية,Egyptian
كوميدي,واقع,Egyptian
كوميدي,ممكن العمل,Egyptian
درامي,انت رايح لبابا احمد,Egyptian
درامي,كلامك مضبوط,Egyptian
درامي,طب اعمل لك مكرونة بشاميل,Egyptian
كوميدي,هاهاها طيب,Egyptian
درامي,يعني ك كنت اشك في حالي ارجوك سامحني,Egyptian
درامي,اكره ليه صحيح بس بعلمك شي فهد,Egyptian
درامي,احنا هنستقر فيها الفترة الجايه,Egyptian
كوميدي,طب تعالوا معاي,Egyptian
درامي,يا باشا اي وقت تحب دلوقتي حالا لو عايز,Egyptian
كوميدي,يا طويل العمر اقول لك اقول لكم صدقني انت اقولك اقسم بالله,Egyptian
درامي,هي اه يان,Egyptian
درامي,مش موجودة هنا,Egyptian
درامي,اسالني عن حكايتي,Egyptian
درامي,حاجة شغلاك,Egyptian
كوميدي,غيرواضح بعدما وقع طلع له ايه,Egyptian
كوميدي,انا اتجوزت قبل ما امسك العمودية,Egyptian
كوميدي,عايز كم كيلو,Egyptian
درامي,لا يحصل حاجتك حتاخدها,Egyptian
درامي,ما هوخالى اللى باعكم هى,Egyptian
درامي,يمكن ابوش اللي خلاش تو,Egyptian
درامي,وللاسف احنا ما نعرفش عنها حاجة لكن الوحيد اللي يعرف حاليا الدكتور علي,Egyptian
كوميدي,في دي مقدرش اقول حاجة خالص,Egyptian
درامي,ولا سكت ولا حاجة,Egyptian
كوميدي,لا و ايه مش عجبها قال ايه يا ستي عايزاني ارو,Egyptian
درامي,وانت هتعملي العملية وكل لشاكين فيه ده يطلع ولا حاجة,Egyptian
درامي,منك لله,Egyptian
كوميدي,والان,Egyptian
درامي,حور اخت العقيد ناصر,Egyptian
درامي,بقول لك ايه وريني سلاحك,Egyptian
درامي,اخلع يا,Egyptian
كوميدي,حاقولك على حاجة,Egyptian
درامي,دكتور المريض اللي بيعاني من فقدان الذاكرة عمال بيدور عليكي,Egyptian
كوميدي,ايه,Egyptian
اطفال,ايه الشاي اللي انت جايبه لي ده ياد,Egyptian
كوميدي,وريحة المرحوم بابا,Egyptian
درامي,طمن قلبك,Egyptian
درامي,الله يسلمك,Egyptian
كوميدي,هنا,Egyptian
كوميدي,خذ حبيبي اهو جبت لك مية تشرب لك بق مية اهو وجبت لك الكمادات والمكسرات تكلم يا بابا قول يا حبيبي,Egyptian
كوميدي,ده من ده,Egyptian
درامي,تقدم على جاد حبيبك ها,Egyptian
كوميدي,عملت لوحدة دعاية انتخابية ايه حاجة ما حصلتش حاجة تهوس,Egyptian
كوميدي,لحظة وحدة لحظة وحدة,Egyptian
اطفال,وعليكم السلام ورحمة الله وبركاته,Egyptian
كوميدي,عايش معاكم,Egyptian
كوميدي,اه,Egyptian
درامي,ام يا بلشر برعاية الله,Egyptian
كوميدي,اوعا انت كمان,Egyptian
درامي,بعد اللي حصل مع سلطان,Egyptian
درامي,الدكتور قال خلاص هتخرجي من المستشفى بس هنرجع نحدد ميعاد تاني للعملية,Egyptian
درامي,ما هو لو كان لو كان العقد ممضي على مدة سنة ما بيهمني ولا يوغوشني ابدا,Egyptian
درامي,بصراحة يعني,Egyptian
كوميدي,الدبابتين دول يعني كان كاني انا اا شايفهم قدامي,Egyptian
كوميدي,اه,Egyptian
درامي,انا بقى سلمته بايدي لعصابه ولا,Egyptian
درامي,هنعمل ايه بقى,Egyptian
كوميدي,كملي يا ستي يا كبيرة,Egyptian
درامي,على سنة الله ورسوله,Egyptian
اطفال,صباح الخير,Egyptian
كوميدي,شغل مزيكا يبني خالد والنبي افرد وشك يا عم ما تطيرشي علي السبوبة يا خالد,Egyptian
كوميدي,العشاء جميل قوي قوي اللحمة جميلة الحمص جميل السلطات الحاجات دي نصيحة بالمطلق,Egyptian
اطفال,حاضر حاضر يا مستعد,Egyptian
درامي,هاهاها,Egyptian
درامي,ما في اخبار من العقيد ماجد,Egyptian
درامي,طبعا انت بتفرق وبعد اللي حصل دي كلها بقيت بطل في نظر العالم كله,Egyptian
كوميدي,قولوا انتوا,Egyptian
كوميدي,اترمى اقعد اقعد قال لا فرق يا دى النيلة عليك يا دى النيلة,Egyptian
كوميدي,سعد سعد سعد سعد,Egyptian
درامي,يا رب ارحمني منهم,Egyptian
درامي,دكتور عبد الرحمن اتقتل,Egyptian
درامي,لحد ما الامور تهدى,Egyptian
درامي,لا كدا ولا كدا سعادته تعبان,Egyptian
درامي,وانت كمان يا علي,Egyptian
اطفال,اني انا ام الخير,Egyptian
درامي,لقيت ان انا لازم اتكلم في حاجة مهمة جدا جدا,Egyptian
كوميدي,انا يانا هي يا هي انا,Egyptian
كوميدي,ماشي القضية خسرانة خسرانة احنا فاهمين دة من زمان انما انت خسران لا طبعا,Egyptian
كوميدي,يا راجل في احد بي يصدق انه في دواء اسمه خمسة واس اثنين,Egyptian
كوميدي,ثاعتها هياكل علقة من قفاه,Egyptian
درامي,افرح والا ازعل,Egyptian
درامي,غيرواضح انزل لك كمان,Egyptian
كوميدي,هتتعلموا طبعا,Egyptian
كوميدي,انظر الى زملائك,Egyptian
درامي,خليها على الله,Egyptian
كوميدي,اشغي اشغي يا ولا اشغد قبل ما الم عليك الخلق,Egyptian
كوميدي,لا حول ولا قوة الا بالله,Egyptian
اطفال,لا يا ولدي,Egyptian
درامي,هنوصله ان شاء الله ما تقلقش معاك جاد لفيتها بلاد يا نهار اسود الاجهزة بسرعة افصل كل حاجة,Egyptian
اطفال,اصحاب سرقة الراحة الابدية باختطاف جدو سرحان وسعيد,Egyptian
كوميدي,للعملية كبرت اوي ودخلت في سكك ظلم لا احنا ملناش في المشاكل دي بقولك ايه يامه احنا نمشي ونسيب الناس دول في حالهم,Egyptian
اطفال,معلش يا ولدي جرب مرة واثنين وثلاثة واربعة,Egyptian
اطفال,انا سمورة واكلي لزيز,Egyptian
درامي,انت حر,Egyptian
درامي,مو بلازم تعرفه,Egyptian
درامي,استنى لحد ما يستريح شوي,Egyptian
درامي,مكان بعيد ومنعزل,Egyptian
درامي,وانت مالك واحدة وحرة ببيتها انت مالك فيها,Egyptian
درامي,قال لي روحي ن نادي لابن فهره قوام,Egyptian
كوميدي,والحارة اللي احنا فيها ديت اعتقد اسمها مسعال مش كده برضه,Egyptian
كوميدي,انشاء الله بعد ساعة بغذن الله تاخذونه معاكم و تروحوا البيت,Egyptian
اطفال,حاضر اهاهاهاها,Egyptian
درامي,لا بص خلينا عندي في البيت احسن عشان لو هنشتغل نشتغل على اللاب توب وكمان شبكة التقوية,Egyptian
درامي,حقيقة,Egyptian
كوميدي,عمل وطني مفيش استعراض مش عايزين عادل امام,Egyptian
كوميدي,وفي احزانهم وفي كل حتة نشاركهم وبكده هيشيلوك من على الارض شيل,Egyptian
درامي,ااه اخ ياني منك روح روح منك لله يا شيخ اتفضل ادخل جوة يا موهوم يا ملعون في ناسك اتفضل ادخل جوه,Egyptian
كوميدي,ريحت,Egyptian
كوميدي,انتوا هتتكلموا باللهجة المصرية,Egyptian
كوميدي,مات ازاي هو من الي مات يا اخي ان شاء الله انت يا اخي غيرواضح,Egyptian
درامي,والله العظيم انا ما فارق معايا اي حاجة في الدنيا غيرك انتي,Egyptian
درامي,حوش البركان حوش حوش الفيضان حوش,Egyptian
كوميدي,اوو,Egyptian
كوميدي,نعم يا خوي,Egyptian
اطفال,ماني عارف يا بويا ربنا يستر,Egyptian
كوميدي,يعني مثلا عندكم الاستاذ يوسف اخويا في الست اشهر اللي فاتت فقط ساحب مليون ريال تحت بند حساب يوسف الشخصي قولي انت بقى ده بر هاللعبة ولا جواها ياسي يوسف دي حاجة الحاجة التانية,Egyptian
درامي,مش خايفة على نفسي,Egyptian
اطفال,وبكيل,Egyptian
كوميدي,قلت له يا بني انت مشروع نجم,Egyptian
درامي,ايه هو الاكبر بالمصايب اسمع يا فهد,Egyptian
درامي,ماشي بهال سكه ماتقلقوش ربنا يستر بقى,Egyptian
كوميدي,تفضل تفضل حبيبي انت اتاخرت على فكرة ه,Egyptian
كوميدي,وماله بقى لما يبقى وزير اي حاجة تخدم البلد,Egyptian
كوميدي,والعسكري بتاعي فين,Egyptian
درامي,وقالت لها تقوم من العملية زي الاول واحسن,Egyptian
درامي,اعمل ايه مش عشان نكسب وقتنا يلا دكتور يلا,Egyptian
كوميدي,كنت فين من زمان,Egyptian
درامي,نسيت اقول لك,Egyptian
كوميدي,لا يا باشا الموضوع مش كذا بس هو الناس فهمتني غلط اصلي انا يا باشا اصلي انا مش بتاع انتخابات ولا حاجة انا مشجع زملكاوي,Egyptian
درامي,هو انا لما كنت بعرف اللي بيحصل,Egyptian
درامي,خذ بالك من نفسك حبقى اجي تاني عشان اطمن عليك,Egyptian
اطفال,طب والنهاية,Egyptian
كوميدي,اخطبوط هذا انا امزح معاكم ولا كذاب نزلوني,Egyptian
درامي,وكمان الشيخ عبد الرحمن مستحيل انه يوقع نفسه في الغلطة هذي,Egyptian
درامي,للحين ما فهمتي قصدي,Egyptian
درامي,بس انت اجدع واطيب واجمل ست في الدنيا,Egyptian
اطفال,سجل عندك يا حضرة الضابط,Egyptian
درامي,الاوضاع الاجتماعية ودي تطلع اهدي كمان,Egyptian
درامي,هل ستخلى عني,Egyptian
كوميدي,هي ا خطة خطة مرسومة محبوكة بيستنوا فدائيين لصدام,Egyptian
درامي,الحمد لله,Egyptian
درامي,قالوا طرا,Egyptian
كوميدي,يا بينتى انا شايلة هم المقابلة,Egyptian
درامي,علي طول زعلان,Egyptian
كوميدي,يفتحها في وشك يا شيخ,Egyptian
كوميدي,الطلاق دمار وضياع,Egyptian
درامي,هو الواحد كده ما يبقاش ليه نفس لاي حاجة,Egyptian
كوميدي,وعزوتي,Egyptian
درامي,اقصد يتنطط,Egyptian
كوميدي,اه مش مشكلة مش مشكلة انا احلهالك كله في المونتاج بيطلع ام,Egyptian
درامي,ما تزعلش لما بابا يجيبهالي في عيد ميلادي,Egyptian
كوميدي,تبرطموا تقولوا ايه,Egyptian
كوميدي,اه بس بيلي ده طلع معايا مش كويس طلع قليل الاصل ما دانيش حقي ايه قلت له يا بيلي اديني فلوسي طب ثمن التذكرة البوكت ماني يا راجل مدنيش وش خالص,Egyptian
اطفال,والدكتور بخيت,Egyptian
درامي,اقسم بالله حتروق وتحلى وهتقول جاد قال,Egyptian
اطفال,محدش ياكلهيش بالساهل,Egyptian
درامي,عارف بقى حضرتك فاكرني ولا لا انا اجيت اخو علي اللي كان بتعالج عندكو في المستشفى,Egyptian
كوميدي,صبري شريف,Egyptian
اطفال,بلاش نتكلم في الموضوع ده خالص اه اه الباب بيخبط ا شوف مين على الباب على ما احضرلك الفطور ربنا يهديك يا ولدي,Egyptian
كوميدي,خل قلبي يقول لي خلاص اهدي,Egyptian
كوميدي,ساعة تقولي,Egyptian
درامي,كلام ثاني معي,Egyptian
كوميدي,طب سيبه طب سيبه بئى طب سيبه بئى,Egyptian
اطفال,اسمع كلامي وحسن حالاتنا,Egyptian
درامي,في الف سؤال بدون جواب انا مين,Egyptian
درامي,تخيل لو حد من الناس دي جوم واقفشوا فيه شوف هيعملوا فيه ايه,Egyptian
درامي,اه طب لو سمحتي ممكن تديلي العنوان,Egyptian
كوميدي,طيب,Egyptian
كوميدي,غيرواضح ياولاد عامر ده,Egyptian
درامي,جوزها اللي الاوي جوزها,Egyptian
درامي,معلوم بالامارة لسه سالني على حلة المحشي,Egyptian
كوميدي,ميكاتو ده سكر زيادة هو حاضر يا فندم حاضر دلوقتي حاضر حاضر,Egyptian
درامي,ويخليك ليا,Egyptian
درامي,خلينا نخلصها مع بعض بالحب,Egyptian
درامي,بس انا مش عارفة ليه قلبي مقبوض,Egyptian
كوميدي,والله يبارك في امي المزمنة والله يبارك في اخوي خالد والله يبارك في امي ميرفت والله يبارك في اخويا يوسف والله يبارك في اختي رناد وكل الناس اللي شرفونا واللي جمعونا و وانا وانتوا,Egyptian
درامي,يحسدوك انت صحيح لكن انا يحسدوني على ايه,Egyptian
درامي,ربنا معاك,Egyptian
كوميدي,انا عندي طلب,Egyptian
كوميدي,بقولكوا ايه,Egyptian
كوميدي,انت حر,Egyptian
كوميدي,في المقابل انتو عايزين مني ايه,Egyptian
درامي,كده يا ابني فهرة تضحك علي الناس,Egyptian
درامي,احنا في ايه ولا في ايه يا لؤى,Egyptian
درامي,لا ما انت غريب دول اهلك وفي حاجتك توقف جنبهم انت ما انت رايح تضرو انت رايح تساعدو وتكشف اذا كان هو ولا لا,Egyptian
درامي,تضطر انك انت تستخدم عدوك,Egyptian
درامي,انت صحيح في كل مواقفك مع رجوله,Egyptian
كوميدي,غيرواضح,Egyptian
درامي,من فضلك مش عايز اسمع كلام تاني خلاص,Egyptian
كوميدي,ما بالك بقى لو كنت واخدها مشي بدك يومين,Egyptian
درامي,او يجيلك تليفون من الشرطة يقول لك البقاء لله في المدام اه,Egyptian
درامي,ايوه راجي,Egyptian
كوميدي,يبقى خلاص خلي عهدتك عندك و سبلنا سجلات والميزانية انا خدها واروح اوضة خالد واقعد اراجعها كلها وحدة وحدة,Egyptian
درامي,ان شاء الله توصل للرياض بكره الصبح,Egyptian
درامي,بس انت كده هتاخد برد,Egyptian
درامي,يا ترى,Egyptian
كوميدي,يعني انا شايف كاني في ا ما المعركة كاني شايفها قدامي,Egyptian
درامي,ارض المعجزات والصالحين,Egyptian
درامي,وبعدين,Egyptian
درامي,غيرواضح يا جماعة مش عايز اقول لك المطعم هنا حلو اد ايه واللوكيشن كمان يجنن والاكل كمان حلو اوي اوي اوي لو عايزين تعرفوا اي التفاصيل هتلاقوها على سناب شات بتاعي,Egyptian
كوميدي,بيمشي فجاة,Egyptian
درامي,بيقول مجنونة يا رب,Egyptian
درامي,محمد انا احبك,Egyptian
درامي,مع السلامة يا خويا,Egyptian
كوميدي,ايه العالم دي تصور حضرتك عايزني اعمل كل حاجة بنفسي مش معقول اللي بيحصل ده انت عارف يا روقه ابو دخيل ده انا السكرتير حقته يعني ما بيلضمش خيط ابرة الا بمشورتي انا حوري له مين اللي جاب الخيمة الزفت دي,Egyptian
درامي,لو عندي عنوانها,Egyptian
كوميدي,تعليقي على الموضوع ان الكعابة دي بتاعتي انا لانها عالخط تبئى اوت واوت تبئى برا تبئى بتعتي,Egyptian
كوميدي,انا كنت سعيد جدا لما لقيتكم تمشي تخيلي الاحساس اللي انا حاسس ودلوقتي وانا في وسطكم وانا معاك,Egyptian
درامي,فينك يا جدع,Egyptian
درامي,الراجل ده اثبت,Egyptian
اطفال,رح قول لك,Egyptian
درامي,وجدي لا يمكن يعض في اللي حواليه الا لمن ينتهي بالمرة,Egyptian
درامي,الحمدلله,Egyptian
كوميدي,انا في عرضك يا باشا انا في عرضك يا باي,Egyptian
كوميدي,حما ح حم حمار,Egyptian
درامي,مالها ومالي,Egyptian
كوميدي,شايفين,Egyptian
درامي,فكيها بقى,Egyptian
درامي,ما رجعت على بيتها لهلا,Egyptian
كوميدي,زرنبيح الارندلي وصل الكوماندا تحت امرك,Egyptian
كوميدي,ما شاء الله لا انا عندي اخلص تجيب او عى تقلي بعد الاكل ده والفشخرة دي ما فيش حلا,Egyptian
كوميدي,لا لا لا حذكرك اومال ايه ربنا يوفقك ان شاء الله حكلمك منصور باذن الله,Egyptian
درامي,فمن حقه النهاردة,Egyptian
كوميدي,اه انا نسيت حاجة حضرتك بتشتغل ايه,Egyptian
درامي,الناس قلوبها حجر مش مقدرين النعمة الى في اديهم,Egyptian
درامي,يا ستي انا قلت لك بدل المرة مليون بن فهرة مجنون مجنون مجنون,Egyptian
درامي,اعتقد انك عارف اني وقعت قرار ايقاف المشروع امس,Egyptian
كوميدي,سبحان مغير الاحوال سبحان مغير الاحوال انا جانبي مش مطمئن للتغيير ده,Egyptian
كوميدي,الصبر يا ابو دخيل ما تقلقش وعلى قولتك انت متعرفنيش في الخارجي,Egyptian
درامي,طيب اوكي اوكي,Egyptian
درامي,عادي يعني,Egyptian
درامي,شكلك داخل على نيه,Egyptian
درامي,ولما عرف رجعلكم فلوسكم وانتهى الموضوع,Egyptian
درامي,كده يبى افضل,Egyptian
درامي,انت بتعملي ايه ما قلنا ميت مرة قبل كده بلاش الحبوب دي انتي بتموتي نفسك بالبطيء,Egyptian
درامي,ان احنا نتاسف له,Egyptian
كوميدي,ايوة صح اومال ايه ه انت مين يا كلب انت انت مين انت الخمسة بتاعة ايه,Egyptian
درامي,بين ايدين ربنا,Egyptian
كوميدي,ده شيء مؤكد لاني مش ممكن اكتب عن موضوع انا ما عنديش فكرة عنه خصوصا ان العمل فكرته محلية سعودية مية في المية ايه كمان الاحداث بتدور في حي شعبي الا بالمناسبة معتاد يعني ايه,Egyptian
درامي,هنا المكان اللي هتنقل فيه الشحنة كويس,Egyptian
كوميدي,تلامزتي تعالى اما اعرفك عليهم,Egyptian
درامي,انا اعرف يا سيدتي بس ان جيتي للحق حكاية الاكل دي مش داخلة دماغي,Egyptian
كوميدي,بصي بقى خالتي,Egyptian
كوميدي,م ما عليك زود يعني مز انا مدين انت مين انا مدايق منك مين انت,Egyptian
كوميدي,محصلش حاجة ياحبيبتي واللهي,Egyptian
درامي,لا واللهي مش من زمان بس تاريبن من بعد مافقد الزاكرة,Egyptian
درامي,يفكر بالحكومة فهد,Egyptian
اطفال,اتهم كلا من,Egyptian
درامي,لا بقول لك ايه,Egyptian
كوميدي,تلميذك,Egyptian
كوميدي,انا عيل مهايطي,Egyptian
درامي,الهي ما تضحك في سنتك يا مؤذي فين استاذ بكر,Egyptian
درامي,هو جاي متمرمط عمال بيدور على اي شغلانة ياكل منها عيش,Egyptian
كوميدي,دا شعرده ها ده شعر ده ولا شعر هنا,Egyptian
كوميدي,اه يعني من الاخر يا عم حجاج ضربني وبكى,Egyptian
درامي,هو فين الخير هذا,Egyptian
درامي,اهلا يا عم ابو حامد,Egyptian
كوميدي,انت مش سمعاهم بيتكلموا مع حمد باي طريقة,Egyptian
كوميدي,طيب,Egyptian
كوميدي,خلاص بقى خلونا في المهم,Egyptian
اطفال,وبعدين ايش حنساوي البنت كده هتضيع مننا,Egyptian
كوميدي,عزومة,Egyptian
كوميدي,بصراحة,Egyptian
درامي,سلطان,Egyptian
كوميدي,واعتقد انه فهمتوا الدرس الاخير اقدر اسالكم فهمتوا الدرس الاخير,Egyptian
كوميدي,قول دلوقتي قول يا بابا قول يا بابا قول في ايه معلش,Egyptian
درامي,ما حاولتش يعنى انت تفكر مين اللي بيعمل معاك كده جايز تقدر توصله ما نحتاجش اللي احنا بنعمله ده,Egyptian
كوميدي,او خمس الاف ريال,Egyptian
كوميدي,هي خطة,Egyptian
كوميدي,ويا ريت يا اخوي خالد تاخده تتصدق بيه على روح المرحوم وابويا ولا اقول لك حاجة خد انت الشيك وانا حزود عليه ان شاء الله نبني بيه جامع في اي حتة ما فيهاش مسجد,Egyptian
درامي,بس ده بسبب ظروف تعبي,Egyptian
كوميدي,يوسف صباح الخير,Egyptian
درامي,وان انا اختفيت عنكوا شوي,Egyptian
كوميدي,حتروح هاجمة عليهم عصابة,Egyptian
درامي,بس انا خلاص,Egyptian
درامي,ربنا ما بيقدرلناش حاجة وحشة,Egyptian
درامي,اه لا بلاش رز و ملوخية,Egyptian
درامي,و كافيين خيرنا شرنا,Egyptian
اطفال,حمدان,Egyptian
كوميدي,ماشي,Egyptian
كوميدي,ايوا عايز همه يا شباب عبي الضمير,Egyptian
درامي,يانيلة بختي يا شبابي لي رحلت اه ياني اه ياني,Egyptian
درامي,بس يكون هم يسيبوك زي ما انت كده,Egyptian
درامي,اللي ربنا عايزه,Egyptian
درامي,يقف عقبة في طريقنا,Egyptian
كوميدي,بعدين اصحى للون عايزك تنفذ اللي اتفقنا عليه,Egyptian
درامي,انا فزت والحمدلله,Egyptian
درامي,تعال خدني,Egyptian
درامي,هاهاها,Egyptian
درامي,بعض الاحيان,Egyptian
درامي,عشان يعني لو لا قدر الله,Egyptian
كوميدي,ما تيجي تقعد مكاني لا ما تيجي تقعد مكاني احسن,Egyptian
كوميدي,ياه ده انت جيت ع الجرح بالزبط حيبقى فن وهندسة,Egyptian
درامي,اا اللي كان ابوك الله يرحمه بيصرف عليه ودلوقتي بن فهره هواللي بيبعتله مصاريف الدراسة مش كده ولا ايه,Egyptian
درامي,ايش بينك وبين ابويا,Egyptian
اطفال,بكرة لمين,Egyptian
كوميدي,ما هما,Egyptian
درامي,يكنش قصدك تحزن باحترام,Egyptian
كوميدي,مش حلعب الا لما اخده وده حقي وحلي فاهم ولا منتاش فاهم انا بئولك اهو,Egyptian
درامي,صحيح يا دكتور علي تعرف واحد اسمه سلطان,Egyptian
درامي,شغال,Egyptian
كوميدي,احنا شفنا حالات اكبر من كده بكثير,Egyptian
كوميدي,انت محاميها هذا ويهي ان اخذت مني شي,Egyptian
درامي,كرت رابح,Egyptian
درامي,مالها بتزعق كده ليه,Egyptian
درامي,امه مرمية في المستشفى عايزه علاج قد كده,Egyptian
كوميدي,والحاجة اللي في مصر,Egyptian
درامي,تعلمونا في بلدنا,Egyptian
كوميدي,كده يعني,Egyptian
كوميدي,اللي ما يحترم حصتي ما حبش اشوف وشه عندي هنا,Egyptian
كوميدي,قبل كل حاجة,Egyptian
درامي,انت عارف,Egyptian
درامي,تبي كل شيء,Egyptian
درامي,من بلكي بتزبط,Egyptian
كوميدي,ولا حقي خط,Egyptian
كوميدي,استهدي بالله,Egyptian
درامي,ايوة اشتغل عنده لكن انا عندي عيال عايز اربيها عمي العود تكفى هو دة اللي وصلنا,Egyptian
درامي,ام يوسف ازايك انتى كويسة,Egyptian
كوميدي,ما فيش حاجة تانية يعني ايه هو اسبوع دي امك ما يقدرش ي عليها الا ربنا,Egyptian
درامي,كل الوقت دماغك مش معانا كده و مانتاش رايق في ايه ولما فتحت معاك موضوع لامار توهت الكلام,Egyptian
كوميدي,امم عايز تعليقي على الموضوع,Egyptian
كوميدي,وتلت فنادق وسبع بواخر ومصنع في حلوان,Egyptian
درامي,عايزاكوا تفعلوا الهاشتاج,Egyptian
درامي,طب وانا زنبي ايه,Egyptian
درامي,انا ماني عارف,Egyptian
كوميدي,برضو حقي,Egyptian
كوميدي,الله الله الله شو شوية شوية وحدة وحدة عليا يا جماعة انتو ايه حكايتكو انتو مالكو واخديني كدا على الحامي ايه حكاية السلعوة وال وال والمقرصة الحامية وال الحمار القايلة على فكرة ال الحمار القايلة ديت ئريبة كدا في موضوعها من الاميرة سندريلا والاقزام السبعة,Egyptian
درامي,تعال لننا عشان حبيبه جننتني,Egyptian
درامي,بهدوء بهدوء ها,Egyptian
كوميدي,انا الكلب المستشار بتاعه انا ايه اللي دخلني في الشغلانة دي,Egyptian
درامي,دلوقتي وراح تروح مشواره مع بعض,Egyptian
درامي,ما الدنيا اخذتني وجابتني وعملت حادث فقدت الزاكرة ورجعت وراحت ورجعت سامحني لازم اشك,Egyptian
درامي,ما تزعلش عليا يا علي لو جرى لي حاجة,Egyptian
كوميدي,للاسف النتيجة الاولية بتقول ان انت عندك سرطان في البنكرياس,Egyptian
كوميدي,حاضر,Egyptian
كوميدي,مش فاهم حاجة,Egyptian
درامي,المفترض انه انت قتلتني دي الوقت,Egyptian
كوميدي,ايوة اومال ايه اومال ايه ان شاء الله حتعزمونا على العشا بتاع الفرح مش عندكو مندى برضك,Egyptian
كوميدي,الو اخي يحيى,Egyptian
درامي,يلا حبيبية,Egyptian
درامي,تقصد الدكتور سلطان عبد الله,Egyptian
درامي,وبعدين بقى دي ليلة مش هتعدي,Egyptian
كوميدي,ده انت معفن,Egyptian
درامي,انا ما عنديش حكاية ياخويا الدور والباقي على الي بينط فوق الاصول,Egyptian
كوميدي,يا سيدي اهو جبتهولك يا عم,Egyptian
كوميدي,بالعكس اطمن اومال ايه امان امان هو حجاج ما يعرفش حاجة بس الحاجة ما يعني قول يا حبيبي قول احنا معاك,Egyptian
درامي,عشان عارف كويس اوي ان انت مش بتحب دموعي,Egyptian
درامي,اطمئن لان المركب اللي فيها الله عمرها ما بتغرق,Egyptian
درامي,ما فيش الم,Egyptian
درامي,بس خايف على الشاب اللي ساكن معاي في الشقة,Egyptian
درامي,الولد بتاع البوفيه ده مش هيجيبها لبر مية مرة قلتله قهوة الاستاذ خالد تكون جاهزة اول ما ييجي,Egyptian
درامي,فهد,Egyptian
كوميدي,لو غير المخالفات و ما ليش انا شغل انت تدفع الفواتير يعني تدفع الفواتير,Egyptian
درامي,ها صار معك,Egyptian
درامي,يا طويل العمر احنا ارسلنا نشره و صورته و رقم لوحته كل مواصفاته,Egyptian
كوميدي,تتدفعوا كم,Egyptian
اطفال,اه,Egyptian
كوميدي,انا بيني وبين خالتي ام خالد و اخوي خالد حسابات فلازم اعرف كل الموجودات اللي هنا في المملكة,Egyptian
كوميدي,انا اللي قولتلك اتكلم يعني لولا الله ماكنتش حتعرف تقول جملة واحدة على بعض عشان تفهم يلا مش مشكلة احنا بنسيب فرص للتلاميذ يتعلموا ربنا يوفقك يا ابني يا حجام,Egyptian
كوميدي,كان بقى يوسف شعبان مش عايزها قلتله جرى ايه يا جو جرى ايه يا بني,Egyptian
كوميدي,يا حاسدين الناس ما لكم ومال الناس ايه يا عم مطلق اش معنى انا ما الشركة مليانة موظفين كتار ليه انا بقا,Egyptian
كوميدي,هي تعمله تو هو بقى عايز يرفع القضية يجبلك خواتك والشيخ بقى يستجوبهم يستجوب يستجوب يستجوب وعلى دماغهم بس ايه بعد ما حضرتك تجيبلنا الورق,Egyptian
درامي,احنا عايزين طاقه ايجابية,Egyptian
درامي,الحقيني يا سيتي,Egyptian
كوميدي,الحاجة التالتة,Egyptian
درامي,ستي بس خلصيني,Egyptian
درامي,ايواه كده يا شيخ ابتسم ابتسم خلي الشمس تطلع لا ما تتعبيش نفسك,Egyptian
كوميدي,بس انا داخل تجربة عجيبة يعني عظيم صرا وما عجال و ومعكال وحمار حامي ومقص الكياله هاهاها,Egyptian
درامي,لا,Egyptian
درامي,عموما براحتك,Egyptian
درامي,لكن انت ما قلت ليش يا ابني,Egyptian
درامي,وبدل ما يشكروا عالزيارة اكيد سمعوا كلام جارح اصرفي للدرجة هذي,Egyptian
درامي,ربنا يطمنك يا دكتورة,Egyptian
كوميدي,ايوة هذه القضية طبعا انت اللي عايز نلغي القضية بس ايه انت عايز تاخد العشر تلاف ريال سعودي يا خلبوص,Egyptian
كوميدي,ح نراجع ما اخذناه في الحصة الماضية,Egyptian
درامي,راح يزور واحد صاحبه في السجن وصعبو ماصابه,Egyptian
درامي,وهو اللي زي ده له مواعيد,Egyptian
درامي,يلا بسرعة بقى تعاللنا,Egyptian
درامي,هنهدد بالسلاح وبس,Egyptian
